month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_days_on_market_mm_day,median_days_on_market_yy,median_days_on_market_yy_day,median_days_on_market_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201909,95823,"sacramento, ca",273,311,-73,1340,94.521056,96.84002226,92.20209016,29,0.0741,2,-0.1212,-4,-36.5,299545,0.0212,0.0363,0.9509
201909,95828,"sacramento, ca",1009,340,82,1818,94.156206,96.5370107,91.77540041,29.5,-0.1061,-3.5,-0.1324,-4.5,-36,337494,0.0288,0.0383,1.0714
201909,95842,"sacramento, ca",3408,499,595,554,92.301033,99.02912621,85.57293921,22.5,-0.375,-13.5,-0.0625,-1.5,-43,316682.1429,0.0071,0.1228,1.0053
201909,95819,"sacramento, ca",6106,507,323,-65,92.223734,90.47677942,93.97068827,37,0,0,0.1935,6,-28.5,698214.2857,-0.01,0.0282,2.2167
201909,95827,"sacramento, ca",6051,548,-67,991,91.784676,92.86995238,90.69940016,35,0.2069,6,0.2069,6,-30.5,350000,1.00E-04,0.0293,1.1111
201909,95838,"sacramento, ca",3755,550,-60,3110,91.778492,95.93098757,87.62599716,30.5,0.0167,0.5,-0.3068,-13.5,-35,316121.4286,0.0243,0.2394,1.0036
201909,95829,"sacramento, ca",5657,587,244,2209,91.432193,92.86995238,89.99443448,35,0.0938,3,0.0606,2,-30.5,463500,-0.0172,0.0031,1.4715
201909,95834,"sacramento, ca",4304,594,375,3089,91.361078,92.86995238,89.85220456,35,0.0294,1,-0.0278,-1,-30.5,391628.2143,-0.0127,0.0024,1.2433
201909,95818,"sacramento, ca",4693,656,595,-3,90.807619,95.34970008,86.26553707,31.5,-0.1711,-6.5,-0.0156,-0.5,-34,552407.1429,-0.0341,-0.0792,1.7538
201909,95824,"sacramento, ca",5098,663,295,3152,90.789067,89.36367572,92.21445798,38,0.0857,3,0.1515,5,-27.5,276978.5714,-0.016,0.1077,0.8793
201909,95825,"sacramento, ca",1840,708,247,263,90.405664,91.55277967,89.25854925,36,0.0286,1,0.3333,9,-29.5,342550,-0.0561,0.181,1.0875
201909,95822,"sacramento, ca",1556,818,-618,71,89.499722,90.47677942,88.52266403,37,0.6087,14,0.1563,5,-28.5,302407.1429,0.0151,0.0462,0.96
201909,95831,"sacramento, ca",868,891,-113,-141,88.884423,83.64355946,94.12528601,42.5,0.1806,6.5,0.371,11.5,-23,511692.8571,-0.0201,0.066,1.6245
201909,95821,"sacramento, ca",1917,1107,889,2858,87.109641,91.03333127,83.18595016,36.5,-0.131,-5.5,-0.1512,-6.5,-29,373167.8571,-0.0054,0.0112,1.1847
201909,95820,"sacramento, ca",2839,1115,151,2119,87.038526,92.27011317,81.80693835,35.5,0.0143,0.5,-0.0658,-2.5,-30,294550,-0.0167,0.0887,0.9351
201909,95833,"sacramento, ca",1947,1118,374,254,87.007606,88.82567559,85.18953683,38.5,-0.0128,-0.5,0.0694,2.5,-27,350050,0.0016,0.0972,1.1113
201909,95841,"sacramento, ca",5745,1153,-511,1171,86.797353,85.85121514,87.74349144,41,0.4643,13,0.1081,4,-24.5,339850,0.0202,0.0619,1.0789
201909,95814,"sacramento, ca",7409,1384,1279,9969,85.204997,92.86995238,77.54004081,35,-0.1667,-7,-0.7266,-93,-30.5,600040,-0.0109,0.2631,1.905
201909,95816,"sacramento, ca",4839,1807,574,1003,82.255272,81.36169686,83.1488467,44,-0.0833,-4,0.0476,2,-21.5,696550,-0.0769,0.0366,2.2115
201909,95817,"sacramento, ca",7276,2005,-826,369,80.999938,84.44746769,77.55240863,42,0.5,14,0.4,12,-23.5,394500,-0.0127,-0.0114,1.2524
201909,95864,"sacramento, ca",4492,2730,-946,-1444,76.587719,64.96815287,88.20728465,55,0.25,11,0.4474,17,-10.5,865042.8571,0.0422,0.1535,2.7464
201909,95832,"sacramento, ca",10726,2947,-1296,-2219,75.499351,64.96815287,86.03054851,55,0.7188,23,1.2,30,-10.5,275050,-0.0494,0.0223,0.8732
201909,95811,"sacramento, ca",9456,5488,-1575,-3187,62.571888,68.65994682,56.48382908,52.5,0.25,10.5,1.0192,26.5,-13,659050,-0.0262,0.0992,2.0924
201908,95822,"sacramento, ca",1556,200,182,2159,96.267003,98.68283375,93.85117252,23,-0.2333,-7,-0.3429,-12,-38,297907.1429,-0.0558,0.0342,0.9372
201908,95823,"sacramento, ca",273,238,151,1409,95.716132,97.53800702,93.8942574,27,-0.194,-6.5,-0.1,-3,-34,293335.7143,-0.0207,0.0115,0.9229
201908,95828,"sacramento, ca",1009,422,-208,1924,93.691143,92.82329045,94.55899551,33,0.1186,3.5,-0.0833,-3,-28,328050,0.0095,0.025,1.0321
201908,95826,"sacramento, ca",1705,459,102,756,93.312612,90.61980673,96.00541638,35,0.1111,3.5,0.4583,11,-26,344235.7143,0.0052,-0.0159,1.083
201908,95827,"sacramento, ca",6051,481,91,1002,93.084877,95.85769681,90.31205761,29,-0.0333,-1,0.0357,1,-32,349950,0.0113,0.0606,1.101
201908,95838,"sacramento, ca",3755,490,432,3202,92.937158,95.00830923,90.86600603,30,-0.1429,-5,-0.2593,-10.5,-31,308621.4286,0.0078,0.1868,0.971
201908,95835,"sacramento, ca",2198,510,8,1088,92.755586,90.61980673,94.89136456,35,0.1475,4.5,0.0769,2.5,-26,411278.5714,-0.0266,-0.0323,1.294
201908,95815,"sacramento, ca",5151,585,-159,1117,92.06315,89.24724565,94.87905459,36,0.0588,2,0.0588,2,-25,269335.7143,0.0162,0.1459,0.8473
201908,95841,"sacramento, ca",5745,642,2488,1670,91.604604,96.73170431,86.47750354,28,-0.4227,-20.5,-0.2533,-9.5,-33,333107.1429,-0.0359,-0.047,1.048
201908,95831,"sacramento, ca",868,778,-417,-257,90.28436,89.24724565,91.32147473,36,0.2632,7.5,0.44,11,-25,522192.8571,0.0453,0.076,1.643
201908,95819,"sacramento, ca",6106,830,-261,-543,89.798117,87.78235982,91.81387333,37,0.1935,6,0.3962,10.5,-24,705264.2857,0.0082,0.0424,2.2191
201908,95829,"sacramento, ca",5657,831,852,1686,89.795039,93.16796947,86.4221087,32,-0.1579,-6,0.1636,4.5,-29,471621.4286,-8.00E-04,0.0748,1.4839
201908,95825,"sacramento, ca",1840,955,317,-62,88.825629,90.61980673,87.03145196,35,-0.0278,-1,0.2281,6.5,-26,362907.1429,0.0164,0.3443,1.1418
201908,95824,"sacramento, ca",5098,958,-755,2695,88.804087,90.61980673,86.98836708,35,0.8919,16.5,-0.0278,-1,-26,281478.5714,0.0273,0.1261,0.8856
201908,95834,"sacramento, ca",4304,969,570,2338,88.733305,92.21394719,85.25266203,34,0,0,-0.0423,-1.5,-27,396675.7143,-0.0193,-0.0022,1.248
201908,95842,"sacramento, ca",3408,1094,200,233,87.763895,89.24724565,86.2805441,36,-0.0886,-3.5,0.44,11,-25,314457.1429,0.0394,0.0917,0.9893
201908,95817,"sacramento, ca",7276,1179,1123,762,87.096079,96.73170431,77.46045424,28,-0.2911,-11.5,0.4,8,-33,399564.2857,0.0541,0.0445,1.2571
201908,95818,"sacramento, ca",4693,1251,536,79,86.557518,86.34209393,86.7729427,38,-0.0732,-3,0.0556,2,-23,571907.1429,-0.0123,-0.0656,1.7994
201908,95820,"sacramento, ca",2839,1266,23,1916,86.483659,90.61980673,82.34751031,35,0,0,0.0145,0.5,-26,299564.2857,0.0138,0.0972,0.9425
201908,95833,"sacramento, ca",1947,1492,718,589,84.754108,85.01261771,84.49559919,39,-0.093,-4,0.0833,3,-22,349478.5714,0.0012,0.059,1.0995
201908,95832,"sacramento, ca",10726,1651,-249,-326,83.800086,93.16796947,74.43220287,32,-0.1233,-4.5,0.3617,8.5,-29,289330,-0.0357,0.0635,0.9103
201908,95864,"sacramento, ca",4492,1784,121,660,82.898381,78.37754662,87.41921586,44,0.0864,3.5,0.0602,2.5,-17,829992.8571,0.0407,0.1216,2.6115
201908,95821,"sacramento, ca",1917,1996,513,1618,81.353481,81.62122238,81.08573891,42,0.0909,3.5,0.0633,2.5,-19,375192.8571,-0.0165,-0.0108,1.1804
201908,95816,"sacramento, ca",4839,2381,1148,526,79.02382,73.50280052,84.54483905,48,-0.0103,-0.5,0.2,8,-13,754552.8571,-0.0567,0.1878,2.3741
201908,95814,"sacramento, ca",7409,2663,,9072,77.229642,81.62122238,72.83806241,42,0.05,2,-0.6485,-77.5,-19,606671.4286,-0.0081,0.2771,1.9088
201908,95811,"sacramento, ca",9456,3913,32,,70.225272,81.62122238,58.82932234,42,-0.1429,-7,1.5455,25.5,-19,676764.2857,-0.0193,0.1057,2.1294
201907,95824,"sacramento, ca",5098,203,88,3814,96.358875,99.40769375,93.31005674,18.5,-0.1591,-3.5,-0.3934,-12,-41,274000,0.0785,0.0871,0.8513
201907,95828,"sacramento, ca",1009,214,158,2145,96.284058,94.66924372,97.8988715,29.5,0.0172,0.5,0,0,-30,324950,-0.0155,-0.0155,1.0097
201907,95831,"sacramento, ca",868,361,956,388,94.504021,95.49847247,93.50957042,28.5,-0.25,-9.5,-0.05,-1.5,-31,499550,0.0195,0.0258,1.5522
201907,95822,"sacramento, ca",1556,382,286,905,94.257747,94.23904233,94.27645115,30,-0.0323,-1,-0.1176,-4,-29.5,315500,0.0343,0.102,0.9803
201907,95823,"sacramento, ca",273,389,491,1883,94.123698,90.90342291,97.34397406,33.5,-0.0694,-2.5,-0.1067,-4,-26,299550,0.0153,0.0335,0.9307
201907,95815,"sacramento, ca",5151,426,198,1867,93.740258,90.30488185,97.17563439,34,-0.0286,-1,-0.0685,-2.5,-25.5,265045,0.0231,0.1648,0.8235
201907,95835,"sacramento, ca",2198,518,-253,625,92.624228,93.77143213,91.47702475,30.5,0.3261,7.5,0.0339,1,-29,422500,-0.008,0.0206,1.3128
201907,95826,"sacramento, ca",1705,561,128,-73,92.197144,92.80503772,91.5892512,31.5,0.0862,2.5,0.75,13.5,-28,342450,0.0074,-0.0256,1.064
201907,95819,"sacramento, ca",6106,569,107,607,92.147266,93.37240476,90.92212731,31,0.069,2,-0.1948,-7.5,-28.5,699500,3.00E-04,0.12,2.1736
201907,95827,"sacramento, ca",6051,572,454,351,92.131679,94.23904233,90.02431573,30,-0.0323,-1,0.3953,8.5,-29.5,346050,-0.0086,0.0662,1.0752
201907,95838,"sacramento, ca",3755,922,682,2633,88.948812,88.83970322,89.05792132,35,-0.1026,-4,-0.0667,-2.5,-24.5,306232,-0.0564,0.1824,0.9515
201907,95825,"sacramento, ca",1840,1272,1120,-157,86.124447,87.24982854,84.99906478,36,0,0,0.1429,4.5,-23.5,357050,-0.0325,0.3112,1.1094
201907,95820,"sacramento, ca",2839,1289,472,1359,85.996633,88.83970322,83.15356319,35,0.0294,1,0.1475,4.5,-24.5,295500,0.0188,0.0862,0.9181
201907,95842,"sacramento, ca",3408,1294,439,-133,85.94052,82.16846437,89.7125756,39.5,0.0972,3.5,0.6458,15.5,-20,302550,-0.0114,0.0467,0.94
201907,95832,"sacramento, ca",10726,1402,,-979,85.008417,86.52659143,83.49024253,36.5,0.4038,10.5,0.5532,13,-23,300040,0.0714,0.107,0.9322
201907,95834,"sacramento, ca",4304,1539,91,2804,84.085666,90.30488185,77.86645053,34,0.2143,6,-0.0556,-2,-25.5,404487.5,0.0136,0.0082,1.2568
201907,95829,"sacramento, ca",5657,1683,-714,926,83.022632,84.33194089,81.71332377,38,0.4074,11,0.1343,4.5,-21.5,472000,-0.0064,0.0607,1.4666
201907,95818,"sacramento, ca",4693,1787,210,-45,82.371095,79.97381383,84.76837708,41,0.025,1,-0.012,-0.5,-18.5,579050,-0.035,-0.0657,1.7993
201907,95864,"sacramento, ca",4492,1905,-106,129,81.594863,80.69081614,82.49890891,40.5,0.0946,3.5,0.0125,0.5,-19,797500,-0.0618,0.074,2.4782
201907,95833,"sacramento, ca",1947,2210,-561,-1039,79.45009,76.43868072,82.46150009,43,0.3438,11,0.4576,13.5,-16.5,349050,0.0265,0.094,1.0846
201907,95817,"sacramento, ca",7276,2302,675,-1277,78.773614,82.16846437,75.37876426,39.5,0.0128,0.5,0.3621,10.5,-20,379050,0.0107,-0.0175,1.1778
201907,95821,"sacramento, ca",1917,2509,-453,571,77.589002,83.54635576,71.63164786,38.5,0.0694,2.5,0.0405,1.5,-21,381494,-0.0092,0.0821,1.1854
201907,95841,"sacramento, ca",5745,3130,-431,-1924,73.954112,67.13012033,80.77810337,48.5,0.3108,11.5,0.4923,16,-11,345500,0.0312,0.0399,1.0735
201907,95816,"sacramento, ca",4839,3529,-2617,-1083,71.746992,67.13012033,76.36386308,48.5,0.5156,16.5,0.2597,10,-11,799930,0.1034,0.234,2.4857
201907,95811,"sacramento, ca",9456,3945,831,,69.717563,66.25101316,73.18411372,49,0.2895,11,0.7193,20.5,-10.5,690050,0.2568,0.1715,2.1442
201906,95835,"sacramento, ca",2198,265,441,703,95.633926,96.68629416,94.58155851,23,-0.2333,-7,0,0,-34,425907,-0.0142,0.0387,1.3103
201906,95824,"sacramento, ca",5098,291,1266,3838,95.305061,97.36281634,93.24730644,22,-0.3973,-14.5,-0.3714,-13,-35,254050,-0.0379,0.016,0.7815
201906,95828,"sacramento, ca",1009,372,602,1375,94.227637,92.420446,96.03482836,29,-0.1594,-5.5,-0.0333,-1,-28,330050,0.0233,-0.0265,1.0154
201906,95815,"sacramento, ca",5151,624,582,2901,91.499624,85.47982962,97.51941869,35,0,0,-0.0789,-3,-22,259050,0.0364,0.1261,0.7969
201906,95822,"sacramento, ca",1556,668,1089,1451,91.045477,89.7206214,92.37033325,31,-0.1268,-4.5,-0.0313,-1,-26,305050,0.0427,0.0702,0.9385
201906,95819,"sacramento, ca",6106,676,17,1006,90.995365,92.420446,89.57028314,29,-0.0333,-1,-0.2564,-10,-28,699295,0.0186,0.0774,2.1515
201906,95826,"sacramento, ca",1705,689,-80,159,90.845026,92.420446,89.26960661,29,0.0943,2.5,0.2609,6,-28,339950,0.0049,0.0622,1.0458
201906,95823,"sacramento, ca",273,880,-266,603,89.288399,83.56928088,95.00751691,36,0.125,4,0.2,6,-21,295050,0.0351,0.0172,0.9077
201906,95816,"sacramento, ca",4839,912,2955,1626,89.028439,88.55549987,89.5013781,32,-0.2644,-11.5,-0.1351,-5,-25,724950,0.0371,0.1608,2.2305
201906,95829,"sacramento, ca",5657,969,59,1033,88.467803,94.81959409,82.11601102,27,-0.0182,-0.5,0.08,2,-30,475050,0.0065,0.0558,1.4615
201906,95827,"sacramento, ca",6051,1026,108,-139,88.010524,89.7206214,86.30042596,31,-0.0882,-3,0.3478,8,-26,349050,0.0418,0.0906,1.0738
201906,95831,"sacramento, ca",868,1317,-667,-488,85.724129,79.56026059,91.887998,38,0.3818,10.5,0.3103,9,-19,490000,-0.0087,0.0207,1.5075
201906,95838,"sacramento, ca",3755,1604,541,765,83.616262,77.64344776,89.58907542,39,-0.037,-1.5,0.0833,3,-18,324550,0.1248,0.2725,0.9985
201906,95834,"sacramento, ca",4304,1630,1184,1319,83.356302,93.58556753,73.12703583,28,-0.2727,-10.5,0.037,1,-29,399050,0.0442,-0.0146,1.2277
201906,95833,"sacramento, ca",1947,1649,-1070,-331,83.234152,88.55549987,77.91280381,32,0.2549,6.5,0.1034,3,-25,340050,-0.0131,0.0366,1.0462
201906,95842,"sacramento, ca",3408,1733,-673,161,82.592082,83.56928088,81.61488349,36,0.2414,7,0.1613,5,-21,306050,0.0287,0.0555,0.9415
201906,95820,"sacramento, ca",2839,1761,209,676,82.394763,87.45301929,77.33650714,34,-0.0423,-1.5,0.0303,1,-23,290049,0.0545,0.0545,0.8923
201906,95864,"sacramento, ca",4492,1799,-211,273,82.119143,81.52092207,82.71736407,37,0.0423,1.5,0,0,-20,850000,0.0506,0.1723,2.6152
201906,95818,"sacramento, ca",4693,1997,-690,-323,80.744174,77.11726384,84.37108494,40,0.1594,5.5,0.1111,4,-17,600049,-0.016,-0.069,1.8462
201906,95821,"sacramento, ca",1917,2056,-784,557,80.412177,83.56928088,77.25507392,36,0.125,4,0.2414,7,-21,385050,0.0562,0.0548,1.1846
201906,95825,"sacramento, ca",1840,2392,-84,-1028,78.313706,83.56928088,73.05813079,36,0.0746,2.5,0.1613,5,-21,369050,0.1032,0.2508,1.1354
201906,95841,"sacramento, ca",5745,2699,-840,-1708,76.490854,81.52092207,71.46078677,37,0.0423,1.5,0.9474,18,-20,335050,0.0677,0.0182,1.0308
201906,95817,"sacramento, ca",7276,2977,-2045,-447,74.884114,77.64344776,72.12478076,39,0.2787,8.5,0.0263,1,-18,375050,1.00E-04,0.0611,1.1538
201906,95811,"sacramento, ca",9456,4776,-1074,,65.585066,79.56026059,51.60987221,38,0.1875,6,0.3103,9,-19,549050,-0.2038,-0.0518,1.6892
201905,95833,"sacramento, ca",1947,579,270,209,92.055112,93.62606232,90.48416173,25.5,-0.1639,-5,0.275,5.5,-30.5,344549.5,-0.0085,0.0448,1.061
201905,95826,"sacramento, ca",1705,609,367,183,91.752511,92.95003863,90.55498326,26.5,-0.1452,-4.5,0.359,7,-29.5,338300,0.0266,0.0453,1.0417
201905,95823,"sacramento, ca",273,614,145,753,91.729977,86.47308782,96.98686583,32,-0.0725,-2.5,0.1852,5,-24,285050,0.018,-0.0138,0.8777
201905,95831,"sacramento, ca",868,650,-302,-388,91.401622,92.04223539,90.76100953,27.5,0.2791,6,0.6176,10.5,-28.5,494300,0.0538,0.0578,1.5222
201905,95819,"sacramento, ca",6106,693,-489,126,90.967036,89.01622457,92.91784703,30,0.3043,7,0.0714,2,-26,686550,-0.0191,0.0743,2.1143
201905,95835,"sacramento, ca",2198,706,-380,244,90.883338,89.01622457,92.75045068,30,0.25,6,0.1538,4,-26,432050,0.0171,0.0485,1.3305
201905,95817,"sacramento, ca",7276,932,648,1013,88.839171,88.29513263,89.38320886,30.5,0.1091,3,-0.0469,-1.5,-25.5,375000,0.0149,0.0217,1.1548
201905,95828,"sacramento, ca",1009,974,-246,1328,88.423899,83.03502447,93.81277363,34.5,0.0781,2.5,0.1897,5.5,-21.5,322550,0.008,-0.0062,0.9932
